Filename,Step,Prompt,Model,Width,Height,arniqa,clipiqa,cnniqa,metaiqa
image_512x512_step1_prompt16.png,1,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-v1-4,512,512,0.4708663523197174,0.3289148509502411,0.4355939924716949,0.666869580745697
image_512x512_step1_prompt17.png,1,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-v1-4,512,512,0.5323755145072937,0.351867139339447,0.4530795514583587,0.6561627984046936
image_512x512_step1_prompt18.png,1,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-v1-4,512,512,0.4775622487068176,0.3254424631595611,0.431624174118042,0.6701267957687378
image_512x512_step1_prompt19.png,1,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-v1-4,512,512,0.4994387030601501,0.3473809063434601,0.4130208492279053,0.6574403643608093
image_512x512_step1_prompt20.png,1,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-v1-4,512,512,0.5360600352287292,0.3477590084075928,0.4460715651512146,0.6685201525688171
image_512x512_step1_prompt21.png,1,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-v1-4,512,512,0.5228669047355652,0.3347599506378174,0.4166346490383148,0.6659336686134338
image_512x512_step1_prompt22.png,1,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-v1-4,512,512,0.4976084530353546,0.3405836224555969,0.426922082901001,0.6611524224281311
image_512x512_step1_prompt23.png,1,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-v1-4,512,512,0.4997954368591308,0.361722320318222,0.4051146507263183,0.6819266080856323
image_512x512_step1_prompt24.png,1,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-v1-4,512,512,0.4900086522102356,0.3764562010765075,0.4647743105888366,0.6631544232368469
image_512x512_step1_prompt25.png,1,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-v1-4,512,512,0.4945248663425445,0.351053386926651,0.4196400344371795,0.6630322337150574
image_512x512_step1_prompt26.png,1,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-v1-4,512,512,0.5056004524230957,0.3560909628868103,0.4557257294654846,0.6611605882644653
image_512x512_step1_prompt27.png,1,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-v1-4,512,512,0.4763064980506897,0.3332753181457519,0.4253188669681549,0.6626942753791809
image_512x512_step1_prompt28.png,1,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-v1-4,512,512,0.4762590229511261,0.3140392899513244,0.411776602268219,0.6803510189056396
image_512x512_step1_prompt29.png,1,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-v1-4,512,512,0.506519079208374,0.367168515920639,0.4309306740760803,0.6857312321662903
image_512x512_step1_prompt30.png,1,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-v1-4,512,512,0.4987927377223968,0.333147257566452,0.4267880320549011,0.6751149892807007
image_512x512_step1_prompt31.png,1,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-v1-4,512,512,0.5190632343292236,0.3645861744880676,0.4257099330425262,0.6681188941001892
image_512x512_step1_prompt32.png,1,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-v1-4,512,512,0.4980979561805725,0.3407097160816192,0.4058576226234436,0.6740425229072571
image_512x512_step1_prompt33.png,1,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-v1-4,512,512,0.515853226184845,0.3041948974132538,0.4264554679393768,0.6693481802940369
image_512x512_step1_prompt34.png,1,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-v1-4,512,512,0.5215228796005249,0.3490476906299591,0.4507709741592407,0.6729008555412292
image_512x512_step1_prompt35.png,1,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-v1-4,512,512,0.5090975165367126,0.3311437666416168,0.4212680757045746,0.658978283405304
image_512x512_step1_prompt36.png,1,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-v1-4,512,512,0.513308048248291,0.391279935836792,0.4564429223537445,0.6682406067848206
image_512x512_step1_prompt37.png,1,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-v1-4,512,512,0.4856189787387848,0.3235516548156738,0.4112864136695862,0.6558390259742737
image_512x512_step1_prompt38.png,1,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-v1-4,512,512,0.5083720684051514,0.3540027737617492,0.4320566952228546,0.6625948548316956
image_512x512_step1_prompt39.png,1,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-v1-4,512,512,0.4935502409934997,0.363025963306427,0.4310055375099182,0.6669574975967407
image_512x512_step1_prompt40.png,1,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-v1-4,512,512,0.5245363116264343,0.3585063815116882,0.4501489996910095,0.6634472012519836
image_512x512_step1_prompt41.png,1,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-v1-4,512,512,0.5060479640960693,0.3833241164684295,0.4200912415981293,0.6540026664733887
image_512x512_step1_prompt42.png,1,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-v1-4,512,512,0.4723052680492401,0.3454963266849518,0.4323382973670959,0.664842963218689
image_512x512_step1_prompt43.png,1,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-v1-4,512,512,0.5135892629623413,0.353060632944107,0.4290373623371124,0.6667595505714417
image_512x512_step1_prompt44.png,1,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-v1-4,512,512,0.4977709054946899,0.361886978149414,0.4220984578132629,0.665856122970581
image_512x512_step1_prompt45.png,1,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-v1-4,512,512,0.4870041012763977,0.393160879611969,0.440011978149414,0.6490491628646851
image_512x512_step1_prompt46.png,1,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-v1-4,512,512,0.4984841346740722,0.2954998612403869,0.4374817013740539,0.6652124524116516
image_512x512_step1_prompt47.png,1,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-v1-4,512,512,0.5127984285354614,0.3509297966957092,0.4482508897781372,0.6701313853263855
image_512x512_step1_prompt48.png,1,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-v1-4,512,512,0.4822227656841278,0.3755932748317718,0.4495803415775299,0.646354615688324
image_512x512_step1_prompt49.png,1,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-v1-4,512,512,0.5476413369178772,0.3190939128398895,0.4721851944923401,0.6690825819969177
image_512x512_step1_prompt50.png,1,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-v1-4,512,512,0.5070393085479736,0.3510889112949371,0.4143884479999542,0.6850181818008423
image_512x512_step2_prompt1.png,2,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-v1-4,512,512,0.5276792049407959,0.2726227343082428,0.3863812088966369,0.6603872179985046
image_512x512_step2_prompt2.png,2,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-v1-4,512,512,0.4675360918045044,0.2568142116069793,0.3997884392738342,0.656626284122467
image_512x512_step2_prompt3.png,2,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-v1-4,512,512,0.4482785165309906,0.2354061305522918,0.4028383195400238,0.6608852744102478
image_512x512_step2_prompt4.png,2,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-v1-4,512,512,0.4406343698501587,0.3224080502986908,0.3972412347793579,0.6564543843269348
image_512x512_step2_prompt5.png,2,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-v1-4,512,512,0.450649619102478,0.3717588484287262,0.4296212196350097,0.6490107178688049
image_512x512_step2_prompt6.png,2,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-v1-4,512,512,0.4471107721328735,0.3342548310756683,0.407588243484497,0.6631754040718079
image_512x512_step2_prompt7.png,2,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-v1-4,512,512,0.4389481246471405,0.2997116148471832,0.4046106338500976,0.6589043736457825
image_512x512_step2_prompt8.png,2,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-v1-4,512,512,0.5020971298217773,0.2875379025936126,0.4082728028297424,0.6414085626602173
image_512x512_step2_prompt9.png,2,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-v1-4,512,512,0.4946894645690918,0.2921206951141357,0.4121926724910736,0.654350221157074
image_512x512_step2_prompt10.png,2,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-v1-4,512,512,0.4373709261417389,0.358456552028656,0.4168451428413391,0.6800246238708496
image_512x512_step2_prompt11.png,2,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-v1-4,512,512,0.4790294170379638,0.2796808183193207,0.4253916442394256,0.6700015664100647
image_512x512_step2_prompt12.png,2,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-v1-4,512,512,0.5017844438552856,0.2938364148139953,0.3839249908924103,0.6768790483474731
image_512x512_step2_prompt13.png,2,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-v1-4,512,512,0.4582257866859436,0.3068107366561889,0.4053677022457123,0.6489347219467163
image_512x512_step2_prompt14.png,2,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-v1-4,512,512,0.4358853697776794,0.3186219930648803,0.4179952144622803,0.6547744870185852
image_512x512_step2_prompt15.png,2,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-v1-4,512,512,0.4984258115291595,0.3220820426940918,0.4151499569416046,0.6467750668525696
image_512x512_step2_prompt16.png,2,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-v1-4,512,512,0.4623710811138153,0.3486156463623047,0.4120469391345978,0.6577960252761841
image_512x512_step2_prompt17.png,2,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-v1-4,512,512,0.4593341052532196,0.3186939358711242,0.3983939886093139,0.6471093893051147
image_512x512_step2_prompt18.png,2,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-v1-4,512,512,0.4878328144550323,0.269277811050415,0.4158731400966644,0.6614906787872314
image_512x512_step2_prompt19.png,2,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-v1-4,512,512,0.4601267874240875,0.3735652267932892,0.3899424076080322,0.6564878821372986
image_512x512_step2_prompt20.png,2,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-v1-4,512,512,0.4791637063026428,0.326043426990509,0.4558284282684326,0.6561623811721802
image_512x512_step2_prompt21.png,2,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-v1-4,512,512,0.4787454307079315,0.3169431984424591,0.4099924564361572,0.6611970663070679
image_512x512_step2_prompt22.png,2,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-v1-4,512,512,0.4596490561962127,0.3099645674228668,0.3839132487773895,0.6571860909461975
image_512x512_step2_prompt23.png,2,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-v1-4,512,512,0.5319661498069763,0.2704569399356842,0.425302505493164,0.6623380780220032
image_512x512_step2_prompt24.png,2,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-v1-4,512,512,0.4552080631256103,0.3208642601966858,0.3916077017784118,0.6589087843894958
image_512x512_step2_prompt25.png,2,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-v1-4,512,512,0.4661657810211181,0.29704150557518,0.3943731784820556,0.6472468972206116
image_512x512_step2_prompt26.png,2,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-v1-4,512,512,0.4604284465312958,0.3835036754608154,0.4160041809082031,0.674190878868103
image_512x512_step2_prompt27.png,2,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-v1-4,512,512,0.4842338562011719,0.2232803404331207,0.4157446622848511,0.6495027542114258
image_512x512_step2_prompt28.png,2,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-v1-4,512,512,0.4630033671855926,0.3090803027153015,0.3791110515594482,0.649523913860321
image_512x512_step2_prompt29.png,2,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-v1-4,512,512,0.4742597341537475,0.2734999358654022,0.3812422156333923,0.6309724450111389
image_512x512_step2_prompt30.png,2,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-v1-4,512,512,0.4501248002052307,0.2461667507886886,0.4064934849739074,0.6643885970115662
image_512x512_step2_prompt31.png,2,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-v1-4,512,512,0.4679611027240753,0.3246196508407593,0.3991447985172272,0.6346533894538879
image_512x512_step2_prompt32.png,2,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-v1-4,512,512,0.4878796935081482,0.2949884533882141,0.4205048382282257,0.6584481000900269
image_512x512_step2_prompt33.png,2,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-v1-4,512,512,0.4345020055770874,0.2901863157749176,0.4121729135513305,0.6755689978599548
image_512x512_step2_prompt34.png,2,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-v1-4,512,512,0.4801099896430969,0.3047831654548645,0.4086741805076599,0.6472340226173401
image_512x512_step2_prompt35.png,2,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-v1-4,512,512,0.4838877320289612,0.2790925502777099,0.4213021695613861,0.6627041697502136
image_512x512_step2_prompt36.png,2,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-v1-4,512,512,0.5144770741462708,0.3513265550136566,0.3931317627429962,0.6652832627296448
image_512x512_step2_prompt37.png,2,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-v1-4,512,512,0.4694913923740387,0.3280073702335357,0.4430613815784454,0.6565017104148865
image_512x512_step2_prompt38.png,2,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-v1-4,512,512,0.489533931016922,0.2453921735286712,0.3791467547416687,0.6592195630073547
image_512x512_step2_prompt39.png,2,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-v1-4,512,512,0.4554544389247894,0.3429998755455017,0.4157640635967254,0.6845023036003113
image_512x512_step2_prompt40.png,2,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-v1-4,512,512,0.476904809474945,0.404609203338623,0.4460573494434356,0.6656711101531982
image_512x512_step2_prompt41.png,2,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-v1-4,512,512,0.4499011039733886,0.2958241999149322,0.4039705395698547,0.6648715734481812
image_512x512_step2_prompt42.png,2,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-v1-4,512,512,0.5043536424636841,0.2898766100406647,0.3755993843078613,0.6611721515655518
image_512x512_step2_prompt43.png,2,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-v1-4,512,512,0.4485681056976318,0.3225173354148865,0.4219788312911987,0.6709564328193665
image_512x512_step2_prompt44.png,2,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-v1-4,512,512,0.4803599715232849,0.2796793580055237,0.3997592329978943,0.6491883993148804
image_512x512_step2_prompt45.png,2,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-v1-4,512,512,0.4480744898319244,0.3385979831218719,0.3961098194122314,0.6511881351470947
image_512x512_step2_prompt46.png,2,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-v1-4,512,512,0.4558540880680084,0.3038277626037597,0.3966575264930725,0.6747713685035706
image_512x512_step2_prompt47.png,2,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-v1-4,512,512,0.4737389981746673,0.293923556804657,0.4246449768543243,0.681241512298584
image_512x512_step2_prompt48.png,2,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-v1-4,512,512,0.4424006044864654,0.2891815602779388,0.3757936954498291,0.678036630153656
image_512x512_step2_prompt49.png,2,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-v1-4,512,512,0.4516410529613495,0.3456936776638031,0.3963932394981384,0.6629297137260437
image_512x512_step2_prompt50.png,2,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-v1-4,512,512,0.4352360665798187,0.3350541591644287,0.4158824384212494,0.6628414988517761
image_512x512_step3_prompt1.png,3,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-v1-4,512,512,0.704006016254425,0.2105787694454193,0.6543819904327393,0.6573325991630554
image_512x512_step3_prompt2.png,3,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-v1-4,512,512,0.7078869938850403,0.6569535732269287,0.6644027829170227,0.6741579174995422
image_512x512_step3_prompt3.png,3,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-v1-4,512,512,0.5041374564170837,0.2472564727067947,0.4199565052986145,0.6230635643005371
image_512x512_step3_prompt4.png,3,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-v1-4,512,512,0.6575522422790527,0.5777209997177124,0.6105334162712097,0.6623318195343018
image_512x512_step3_prompt5.png,3,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-v1-4,512,512,0.6857665181159973,0.7825421094894409,0.6365716457366943,0.6578474640846252
image_512x512_step3_prompt6.png,3,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-v1-4,512,512,0.6631490588188171,0.4301396310329437,0.6738227009773254,0.6617011427879333
image_512x512_step3_prompt7.png,3,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-v1-4,512,512,0.6197640299797058,0.307640939950943,0.5630011558532715,0.6439876556396484
image_512x512_step3_prompt8.png,3,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-v1-4,512,512,0.654969334602356,0.591429591178894,0.5894436836242676,0.6367960572242737
image_512x512_step3_prompt9.png,3,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-v1-4,512,512,0.6280227899551392,0.3609480261802673,0.6196318864822388,0.6337238550186157
image_512x512_step3_prompt10.png,3,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-v1-4,512,512,0.6844406127929688,0.6422869563102722,0.6516726613044739,0.6633437275886536
image_512x512_step3_prompt11.png,3,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-v1-4,512,512,0.5831108689308167,0.2792900502681732,0.427533894777298,0.6503156423568726
image_512x512_step3_prompt12.png,3,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-v1-4,512,512,0.7248462438583374,0.5313121676445007,0.5917057991027832,0.6684300303459167
image_512x512_step3_prompt13.png,3,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-v1-4,512,512,0.4785239100456238,0.3972283005714416,0.4342480301856994,0.6835916042327881
image_512x512_step3_prompt14.png,3,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-v1-4,512,512,0.5428895950317383,0.4130131304264068,0.4650534391403198,0.6438884139060974
image_512x512_step3_prompt15.png,3,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-v1-4,512,512,0.6119558811187744,0.3151772618293762,0.5674921274185181,0.6407104134559631
image_512x512_step3_prompt16.png,3,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-v1-4,512,512,0.6190863847732544,0.5734745860099792,0.6273042559623718,0.6511411070823669
image_512x512_step3_prompt17.png,3,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-v1-4,512,512,0.6258785128593445,0.4954566359519958,0.5867107510566711,0.6710287928581238
image_512x512_step3_prompt18.png,3,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-v1-4,512,512,0.7057842016220093,0.5197558403015137,0.6955570578575134,0.6436010599136353
image_512x512_step3_prompt19.png,3,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-v1-4,512,512,0.6867521405220032,0.592699408531189,0.6133554577827454,0.6294156312942505
image_512x512_step3_prompt20.png,3,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-v1-4,512,512,0.7007202506065369,0.6440984010696411,0.6612408757209778,0.6541731953620911
image_512x512_step3_prompt21.png,3,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-v1-4,512,512,0.6566874384880066,0.685035228729248,0.5713100433349609,0.643896222114563
image_512x512_step3_prompt22.png,3,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-v1-4,512,512,0.6593314409255981,0.4863305687904358,0.4662153124809265,0.6319324970245361
image_512x512_step3_prompt23.png,3,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-v1-4,512,512,0.6097281575202942,0.2648151814937591,0.5340696573257446,0.6625546813011169
image_512x512_step3_prompt24.png,3,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-v1-4,512,512,0.661561906337738,0.3793633878231048,0.4225696325302124,0.6542049050331116
image_512x512_step3_prompt25.png,3,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-v1-4,512,512,0.671018660068512,0.772037148475647,0.6237173080444336,0.6485304236412048
image_512x512_step3_prompt26.png,3,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-v1-4,512,512,0.6322691440582275,0.4741383492946625,0.640745997428894,0.6222166419029236
image_512x512_step3_prompt27.png,3,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-v1-4,512,512,0.6859423518180847,0.2986258268356323,0.6412272453308105,0.6797954440116882
image_512x512_step3_prompt28.png,3,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-v1-4,512,512,0.6970695853233337,0.6328319311141968,0.624350368976593,0.6104117631912231
image_512x512_step3_prompt29.png,3,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-v1-4,512,512,0.6982434391975403,0.4754475951194763,0.6266820430755615,0.6512112617492676
image_512x512_step3_prompt30.png,3,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-v1-4,512,512,0.6498034000396729,0.364133208990097,0.6515855193138123,0.6571968793869019
image_512x512_step3_prompt31.png,3,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-v1-4,512,512,0.6163296699523926,0.5744519233703613,0.5405935049057007,0.6196321249008179
image_512x512_step3_prompt32.png,3,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-v1-4,512,512,0.6478119492530823,0.7379060983657837,0.5481171011924744,0.6365577578544617
image_512x512_step3_prompt33.png,3,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-v1-4,512,512,0.6489310264587402,0.4347580075263977,0.5810467004776001,0.6472834348678589
image_512x512_step3_prompt34.png,3,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-v1-4,512,512,0.7172723412513733,0.736016571521759,0.6949835419654846,0.6498721837997437
image_512x512_step3_prompt35.png,3,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-v1-4,512,512,0.7468209266662598,0.5330623388290405,0.6521556973457336,0.6437603831291199
image_512x512_step3_prompt36.png,3,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-v1-4,512,512,0.6541011929512024,0.6123872399330139,0.6251547336578369,0.6357611417770386
image_512x512_step3_prompt37.png,3,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-v1-4,512,512,0.6854485273361206,0.3054477870464325,0.4020242691040039,0.6465229392051697
image_512x512_step3_prompt38.png,3,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-v1-4,512,512,0.5485092401504517,0.6375058889389038,0.5189736485481262,0.6651175618171692
image_512x512_step3_prompt39.png,3,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-v1-4,512,512,0.6718335151672363,0.5445159077644348,0.6818524599075317,0.6651674509048462
image_512x512_step3_prompt40.png,3,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-v1-4,512,512,0.7184939980506897,0.6393716931343079,0.6642534732818604,0.6257162690162659
image_512x512_step3_prompt41.png,3,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-v1-4,512,512,0.6066452264785767,0.1528324037790298,0.5868072509765625,0.6473934054374695
image_512x512_step3_prompt42.png,3,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-v1-4,512,512,0.5521364212036133,0.4013367593288421,0.5422590970993042,0.6866587996482849
