Filename,Step,Prompt,Model,Width,Height,arniqa,clipiqa,cnniqa,metaiqa
image_512x512_step1_prompt41.png,1,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-xl-base-1.0,512,512,0.5007858872413635,0.3674260079860687,0.5693280696868896,0.7468664646148682
image_512x512_step1_prompt42.png,1,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-xl-base-1.0,512,512,0.511110782623291,0.3784497678279876,0.5730761289596558,0.7348030209541321
image_512x512_step1_prompt43.png,1,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-xl-base-1.0,512,512,0.51817387342453,0.3469696044921875,0.6375812292098999,0.7013236880302429
image_512x512_step1_prompt44.png,1,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-xl-base-1.0,512,512,0.5401456952095032,0.3911098837852478,0.6245570182800293,0.7243828773498535
image_512x512_step1_prompt45.png,1,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-xl-base-1.0,512,512,0.4684511423110962,0.3556987643241882,0.62349933385849,0.735386312007904
image_512x512_step1_prompt46.png,1,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-xl-base-1.0,512,512,0.5389747023582458,0.3593888878822326,0.6287074089050293,0.7451874017715454
image_512x512_step1_prompt47.png,1,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-xl-base-1.0,512,512,0.4822215139865875,0.3598879873752594,0.6134088039398193,0.7274456024169922
image_512x512_step1_prompt48.png,1,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-xl-base-1.0,512,512,0.4935334026813507,0.3356501460075378,0.6063719987869263,0.7289901971817017
image_512x512_step1_prompt49.png,1,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-xl-base-1.0,512,512,0.5511484742164612,0.3641861081123352,0.6430997848510742,0.727398157119751
image_512x512_step1_prompt50.png,1,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-xl-base-1.0,512,512,0.4907039403915405,0.3913646638393402,0.6814098358154297,0.7424695491790771
image_512x512_step2_prompt1.png,2,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-xl-base-1.0,512,512,0.5306364297866821,0.2150170505046844,0.5917606353759766,0.715371310710907
image_512x512_step2_prompt2.png,2,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.5332040786743164,0.2940452694892883,0.6731435656547546,0.724274218082428
image_512x512_step2_prompt3.png,2,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-xl-base-1.0,512,512,0.4374323785305023,0.1912487000226974,0.6068217158317566,0.6933935284614563
image_512x512_step2_prompt4.png,2,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-xl-base-1.0,512,512,0.5995364785194397,0.2887708842754364,0.6614549160003662,0.6980227828025818
image_512x512_step2_prompt5.png,2,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-xl-base-1.0,512,512,0.5999599695205688,0.2803510725498199,0.6435970067977905,0.731595516204834
image_512x512_step2_prompt6.png,2,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.6573777794837952,0.3614310324192047,0.7144804000854492,0.7274811863899231
image_512x512_step2_prompt7.png,2,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-xl-base-1.0,512,512,0.5228418111801147,0.2917884588241577,0.6201273202896118,0.7311276793479919
image_512x512_step2_prompt8.png,2,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-xl-base-1.0,512,512,0.6045486330986023,0.2688513100147247,0.6686070561408997,0.7129676938056946
image_512x512_step2_prompt9.png,2,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-xl-base-1.0,512,512,0.6444095373153687,0.3489827513694763,0.6409238576889038,0.7491371035575867
image_512x512_step2_prompt10.png,2,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-xl-base-1.0,512,512,0.5859282612800598,0.3296307325363159,0.6267545223236084,0.700095534324646
image_512x512_step2_prompt11.png,2,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-xl-base-1.0,512,512,0.5195502042770386,0.3198238015174866,0.6814060211181641,0.720468282699585
image_512x512_step2_prompt12.png,2,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-xl-base-1.0,512,512,0.61602383852005,0.3645208775997162,0.6707444787025452,0.73225337266922
image_512x512_step2_prompt13.png,2,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-xl-base-1.0,512,512,0.4536510109901428,0.2357348501682281,0.4995293617248535,0.7241058349609375
image_512x512_step2_prompt14.png,2,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-xl-base-1.0,512,512,0.5703750252723694,0.3069222867488861,0.6349397897720337,0.7398739457130432
image_512x512_step2_prompt15.png,2,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-xl-base-1.0,512,512,0.5752503275871277,0.2722358703613281,0.6663569808006287,0.7038152813911438
image_512x512_step2_prompt16.png,2,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-xl-base-1.0,512,512,0.6348740458488464,0.3581495881080627,0.6336753368377686,0.7344210743904114
image_512x512_step2_prompt17.png,2,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-xl-base-1.0,512,512,0.4670489430427551,0.3068858981132507,0.6017290353775024,0.7107540965080261
image_512x512_step2_prompt18.png,2,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-xl-base-1.0,512,512,0.6656982898712158,0.3347084522247314,0.6550045013427734,0.7276127934455872
image_512x512_step2_prompt19.png,2,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-xl-base-1.0,512,512,0.590516984462738,0.2894202768802643,0.630810558795929,0.7145636677742004
image_512x512_step2_prompt20.png,2,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-xl-base-1.0,512,512,0.5451352596282959,0.2768478691577911,0.6233838200569153,0.7054727673530579
image_512x512_step2_prompt21.png,2,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-xl-base-1.0,512,512,0.5945261120796204,0.2756656408309936,0.7182420492172241,0.7265272736549377
image_512x512_step2_prompt22.png,2,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-xl-base-1.0,512,512,0.7211032509803772,0.3596373200416565,0.6559804677963257,0.7390115857124329
image_512x512_step2_prompt23.png,2,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-xl-base-1.0,512,512,0.6047323346138,0.2703511714935303,0.6618138551712036,0.7032245397567749
image_512x512_step2_prompt24.png,2,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.5446836948394775,0.3167108297348022,0.6258832216262817,0.7316147685050964
image_512x512_step2_prompt25.png,2,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-xl-base-1.0,512,512,0.6067010164260864,0.2767732739448547,0.6803057193756104,0.7379445433616638
image_512x512_step2_prompt26.png,2,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-xl-base-1.0,512,512,0.6270979046821594,0.2053397446870803,0.6722027063369751,0.7320041060447693
image_512x512_step2_prompt27.png,2,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-xl-base-1.0,512,512,0.5385292172431946,0.2795895338058471,0.6513842344284058,0.7323634624481201
image_512x512_step2_prompt28.png,2,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-xl-base-1.0,512,512,0.6614350080490112,0.4319126009941101,0.6870571374893188,0.7302705645561218
image_512x512_step2_prompt29.png,2,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-xl-base-1.0,512,512,0.5679078698158264,0.2871920764446258,0.6184938549995422,0.7302754521369934
image_512x512_step2_prompt30.png,2,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-xl-base-1.0,512,512,0.5330018997192383,0.2690187096595764,0.6379085779190063,0.7173710465431213
image_512x512_step2_prompt31.png,2,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-xl-base-1.0,512,512,0.5926437377929688,0.2589474022388458,0.6556524634361267,0.7173669934272766
image_512x512_step2_prompt32.png,2,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-xl-base-1.0,512,512,0.616154670715332,0.290350079536438,0.6045352220535278,0.7494402527809143
image_512x512_step2_prompt33.png,2,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-xl-base-1.0,512,512,0.5527796745300293,0.3349520266056061,0.6146608591079712,0.71132892370224
image_512x512_step2_prompt34.png,2,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-xl-base-1.0,512,512,0.6439796686172485,0.3313104510307312,0.6913127899169922,0.7342099547386169
image_512x512_step2_prompt35.png,2,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-xl-base-1.0,512,512,0.6284613013267517,0.2866713404655456,0.652971625328064,0.6993808150291443
image_512x512_step2_prompt36.png,2,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-xl-base-1.0,512,512,0.6231932640075684,0.3083657622337341,0.6315260529518127,0.7359209656715393
image_512x512_step2_prompt37.png,2,A snowy village illuminated by lanterns during a festive winter night,stable-diffusion-xl-base-1.0,512,512,0.5782343745231628,0.2781069278717041,0.6540352702140808,0.6969096064567566
image_512x512_step2_prompt38.png,2,An ancient desert temple with towering statues and mysterious carvings,stable-diffusion-xl-base-1.0,512,512,0.6223297715187073,0.297220766544342,0.6133602261543274,0.7255470156669617
image_512x512_step2_prompt39.png,2,"A beautiful elf archer in a moonlit forest aiming her glowing bow, ultra-detailed",stable-diffusion-xl-base-1.0,512,512,0.4600545763969421,0.2290016114711761,0.6318618059158325,0.7308545112609863
image_512x512_step2_prompt40.png,2,A dark sorcerer summoning a dragon in a ruined castle under a stormy sky,stable-diffusion-xl-base-1.0,512,512,0.5488777756690979,0.269563615322113,0.6585283875465393,0.7310380339622498
image_512x512_step2_prompt41.png,2,A bustling cyberpunk marketplace with androids and glowing holographic displays,stable-diffusion-xl-base-1.0,512,512,0.5842027068138123,0.274591714143753,0.6264437437057495,0.7359337210655212
image_512x512_step2_prompt42.png,2,"An alien spacecraft hovering above a quiet rural farm at night, mysterious",stable-diffusion-xl-base-1.0,512,512,0.6035298705101013,0.297759473323822,0.6811683177947998,0.7247311472892761
image_512x512_step2_prompt43.png,2,A lush jungle filled with bioluminescent plants and ancient ruins,stable-diffusion-xl-base-1.0,512,512,0.6136553883552551,0.335497111082077,0.7032497525215149,0.7270174622535706
image_512x512_step2_prompt44.png,2,A medieval castle on a cliffside overlooking a vast ocean at sunrise,stable-diffusion-xl-base-1.0,512,512,0.6531075239181519,0.3846095204353332,0.6319814324378967,0.7086024880409241
image_512x512_step2_prompt45.png,2,A glowing phoenix rising from ashes in a fiery and dramatic scene,stable-diffusion-xl-base-1.0,512,512,0.5824400782585144,0.328018456697464,0.6610128879547119,0.7119510769844055
image_512x512_step2_prompt46.png,2,A high-tech laboratory with scientists working on advanced robotic prototypes,stable-diffusion-xl-base-1.0,512,512,0.5982504487037659,0.3082686364650726,0.6168872117996216,0.7108651995658875
image_512x512_step2_prompt47.png,2,An astronaut exploring a colorful alien landscape filled with strange rock formations,stable-diffusion-xl-base-1.0,512,512,0.5634192824363708,0.3257351517677307,0.6865782141685486,0.7205905318260193
image_512x512_step2_prompt48.png,2,"A serene monastery perched atop a mountain, surrounded by clouds",stable-diffusion-xl-base-1.0,512,512,0.5247964859008789,0.2271464765071869,0.6359604597091675,0.714436948299408
image_512x512_step2_prompt49.png,2,A mystical cave with glowing crystals and a hidden underground lake,stable-diffusion-xl-base-1.0,512,512,0.5912437438964844,0.2538445591926574,0.6430407762527466,0.7071736454963684
image_512x512_step2_prompt50.png,2,A futuristic underwater research station surrounded by exotic marine life and glowing lights,stable-diffusion-xl-base-1.0,512,512,0.6034266948699951,0.3812021017074585,0.577589750289917,0.7048458456993103
image_512x512_step3_prompt1.png,3,"A sunset over a futuristic city with flying cars, in 8k resolution",stable-diffusion-xl-base-1.0,512,512,0.5768424272537231,0.3434318900108337,0.6851475238800049,0.6684806942939758
image_512x512_step3_prompt2.png,3,"A peaceful forest with a small waterfall and vibrant wildlife, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.7398704886436462,0.419832319021225,0.7258762717247009,0.7525238394737244
image_512x512_step3_prompt3.png,3,"A cyberpunk city street with neon lights and rain-soaked pavement, 8k",stable-diffusion-xl-base-1.0,512,512,0.5194234848022461,0.2494541406631469,0.6565062403678894,0.6946162581443787
image_512x512_step3_prompt4.png,3,An astronaut floating in deep space with the Earth visible in the background,stable-diffusion-xl-base-1.0,512,512,0.6429743766784668,0.3061640858650207,0.6872806549072266,0.7249507308006287
image_512x512_step3_prompt5.png,3,"A majestic dragon soaring above snowy mountains, high detail",stable-diffusion-xl-base-1.0,512,512,0.7121734619140625,0.395366758108139,0.6880226135253906,0.6821779608726501
image_512x512_step3_prompt6.png,3,"A serene lakeside cabin in the woods at sunrise, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.7144618034362793,0.2516689598560333,0.7158384323120117,0.7283722758293152
image_512x512_step3_prompt7.png,3,A bustling medieval marketplace filled with merchants and townsfolk,stable-diffusion-xl-base-1.0,512,512,0.6527572870254517,0.3891626000404358,0.6850270628929138,0.7287084460258484
image_512x512_step3_prompt8.png,3,A steampunk-inspired airship flying through a cloudy sky,stable-diffusion-xl-base-1.0,512,512,0.7193095088005066,0.2758733332157135,0.7141043543815613,0.7159222960472107
image_512x512_step3_prompt9.png,3,A mystical underwater city with glowing plants and sea creatures,stable-diffusion-xl-base-1.0,512,512,0.6662412881851196,0.3288988471031189,0.6916475892066956,0.683683454990387
image_512x512_step3_prompt10.png,3,"A beautiful fairy sitting on a mushroom in a magical forest, ultra detailed",stable-diffusion-xl-base-1.0,512,512,0.6507205963134766,0.384945809841156,0.5791488885879517,0.731675922870636
image_512x512_step3_prompt11.png,3,A futuristic robotic soldier in a post-apocalyptic wasteland,stable-diffusion-xl-base-1.0,512,512,0.6590500473976135,0.4515043199062347,0.7390700578689575,0.6937857866287231
image_512x512_step3_prompt12.png,3,"An ancient temple hidden in a dense jungle, mysterious and atmospheric",stable-diffusion-xl-base-1.0,512,512,0.6185750961303711,0.2951199412345886,0.6518924236297607,0.7068436741828918
image_512x512_step3_prompt13.png,3,A vibrant carnival scene at night with colorful lights and rides,stable-diffusion-xl-base-1.0,512,512,0.5816716551780701,0.374202162027359,0.6415849328041077,0.7055631279945374
image_512x512_step3_prompt14.png,3,A vast desert landscape with towering sand dunes and a lone traveler,stable-diffusion-xl-base-1.0,512,512,0.7780062556266785,0.368807703256607,0.7195193767547607,0.6991680264472961
image_512x512_step3_prompt15.png,3,"A bustling futuristic cityscape with skyscrapers and flying vehicles, in 8k",stable-diffusion-xl-base-1.0,512,512,0.6908270120620728,0.4024792313575744,0.7133044004440308,0.7528271675109863
image_512x512_step3_prompt16.png,3,"A tranquil Zen garden with stone paths, cherry blossoms, and a pond",stable-diffusion-xl-base-1.0,512,512,0.6644496917724609,0.1667474508285522,0.7148005366325378,0.7157774567604065
image_512x512_step3_prompt17.png,3,A magical winter wonderland with snow-covered trees and glowing lights,stable-diffusion-xl-base-1.0,512,512,0.6339505314826965,0.4518980979919433,0.7237693071365356,0.7332804799079895
image_512x512_step3_prompt18.png,3,A futuristic spaceship interior with advanced technology and glowing screens,stable-diffusion-xl-base-1.0,512,512,0.6331359148025513,0.2297050058841705,0.7142977714538574,0.7434242367744446
image_512x512_step3_prompt19.png,3,A vibrant alien planet with strange plants and two suns in the sky,stable-diffusion-xl-base-1.0,512,512,0.6797725558280945,0.5249439477920532,0.7053700089454651,0.7071098685264587
image_512x512_step3_prompt20.png,3,A rustic old library filled with ancient books and a cozy fireplace,stable-diffusion-xl-base-1.0,512,512,0.6475816369056702,0.1609869301319122,0.678356945514679,0.7000318169593811
image_512x512_step3_prompt21.png,3,"A golden palace floating in the clouds with waterfalls cascading down, highly detailed",stable-diffusion-xl-base-1.0,512,512,0.6896511316299438,0.3251863121986389,0.7125355005264282,0.7235546708106995
image_512x512_step3_prompt22.png,3,"An ancient wizard casting a spell in a dark, mystical cave, glowing effects",stable-diffusion-xl-base-1.0,512,512,0.7433599829673767,0.469050645828247,0.6913476586341858,0.7393317222595215
image_512x512_step3_prompt23.png,3,A dystopian cityscape with abandoned skyscrapers and overgrown vegetation,stable-diffusion-xl-base-1.0,512,512,0.7095997929573059,0.5301479697227478,0.730065107345581,0.7176968455314636
image_512x512_step3_prompt24.png,3,"A vibrant coral reef teeming with colorful fish and glowing sea life, photorealistic",stable-diffusion-xl-base-1.0,512,512,0.6365526914596558,0.4527696669101715,0.7254441976547241,0.6982204914093018
image_512x512_step3_prompt25.png,3,"A lone samurai standing on a hill under a blood-red sunset, atmospheric",stable-diffusion-xl-base-1.0,512,512,0.6434391140937805,0.391324907541275,0.6450406312942505,0.7385318279266357
image_512x512_step3_prompt26.png,3,"A cozy treehouse hidden deep in a lush, green forest, detailed and warm",stable-diffusion-xl-base-1.0,512,512,0.6709076762199402,0.4368037283420563,0.7087334394454956,0.6898435354232788
image_512x512_step3_prompt27.png,3,A futuristic hover train speeding through a neon-lit urban landscape,stable-diffusion-xl-base-1.0,512,512,0.6339019536972046,0.2855930924415588,0.7101003527641296,0.7345748543739319
image_512x512_step3_prompt28.png,3,"A knight in shining armor standing in a moonlit forest, magical atmosphere",stable-diffusion-xl-base-1.0,512,512,0.6886695027351379,0.468327522277832,0.7229073643684387,0.6644312739372253
image_512x512_step3_prompt29.png,3,"A massive spaceship hovering over a futuristic alien city, in 8k resolution",stable-diffusion-xl-base-1.0,512,512,0.6563116312026978,0.2756731510162353,0.7161605358123779,0.7381390929222107
image_512x512_step3_prompt30.png,3,A hidden elven village surrounded by giant trees and glowing lanterns,stable-diffusion-xl-base-1.0,512,512,0.6657167673110962,0.5149086713790894,0.7130802869796753,0.7224414944648743
image_512x512_step3_prompt31.png,3,A Viking longship sailing through icy waters with snow-capped mountains in the background,stable-diffusion-xl-base-1.0,512,512,0.6829100251197815,0.3866530358791351,0.7187074422836304,0.7000997066497803
image_512x512_step3_prompt32.png,3,A magical desert night with a star-filled sky and ancient ruins partially buried in sand,stable-diffusion-xl-base-1.0,512,512,0.7190666794776917,0.4348482489585876,0.7176793813705444,0.6778376698493958
image_512x512_step3_prompt33.png,3,"A time traveler standing in front of a glowing portal, surrounded by gears and energy",stable-diffusion-xl-base-1.0,512,512,0.6011213064193726,0.3728901743888855,0.6284410357475281,0.7125336527824402
image_512x512_step3_prompt34.png,3,"An enchanted book emitting light as it hovers above an ancient altar, mystical",stable-diffusion-xl-base-1.0,512,512,0.6190188527107239,0.4254854321479797,0.7093149423599243,0.679879367351532
image_512x512_step3_prompt35.png,3,"A futuristic battle scene with robotic warriors and flying drones, cinematic style",stable-diffusion-xl-base-1.0,512,512,0.7335078716278076,0.3734217584133148,0.6951156854629517,0.707977294921875
image_512x512_step3_prompt36.png,3,"A pirate ship battling a sea monster under stormy skies, epic and dramatic",stable-diffusion-xl-base-1.0,512,512,0.7120763659477234,0.4103175103664398,0.7058553695678711,0.6943777203559875
